Time,I1,I2,I3,I4,I5,I6,I7,I8
0.0,-0.0,-2.452842140007913e-13
1e-05,-4.217038112297183e-15,-0.014672233412064226
2e-05,-6.22014301575349e-15,-0.05858776890592528
3.0000000000000004e-05,-1.0670873275675626e-15,-0.1316176157769029
4e-05,-5.177130399278853e-16,-0.23367542677795394
5e-05,-4.857002674549334e-15,-0.364644423407332
6e-05,0.00043522732394739625,-0.5244073841994882
7.000000000000001e-05,0.0021046791974252384,-0.7118364283461756
8e-05,0.004708958389131771,-0.9297032872787954
9e-05,0.007600304791439181,-1.1806394410958607
0.0001,0.010797334506431704,-1.463202812229797
0.00011,0.014301952563966625,-1.777255148790089
0.00012,0.0181116965163036,-2.1229788430727172
0.00013000000000000002,0.022224269530553106,-2.5005460638217945
0.00014000000000000001,0.02663738457128722,-2.9101240233723784
0.00015000000000000001,0.03134873572789638,-3.3518765550953886
0.00016,0.03635599999576347,-3.8259640301106193
0.00017,0.04165683770326417,-4.332543336569689
0.00018,0.04610872933430604,-4.871769419267307
0.00019,0.0477896278301988,-5.442664255287694
0.0002,0.047727488553057765,-6.041780724935951
0.00021,0.04770817395090102,-6.666319556761068
0.00022,0.04769674119642129,-7.316721642747662
0.00023,0.04865403655760163,-7.9937623552177905
0.00024,0.053388533921542525,-8.698275746192191
0.00025,0.061019799452596446,-9.434376843134192
0.00026000000000000003,0.06886029660088998,-10.206192207725332
0.00027000000000000006,0.07695546407533797,-11.013334872036799
0.0002800000000000001,0.08532061180275967,-11.854579774004279
0.0002900000000000001,0.09395259988482202,-12.730071440708736
0.00030000000000000014,0.1028487706753089,-13.639929424269877
0.00031000000000000016,0.11200657304564465,-14.584263269761687
0.0003200000000000002,0.1214234375407449,-15.563179144014741
0.0003300000000000002,0.13109678118776016,-16.576779650589945
0.00034000000000000024,0.14061449236935097,-17.345385112593867
0.00035000000000000027,0.14846490462655276,-18.001304771742486
0.0003600000000000003,0.15161887267375385,-18.815790687390606
0.0003700000000000003,0.15151604076633082,-19.65310799449547
0.00038000000000000035,0.1514851944258815,-20.518849748478857
0.00039000000000000037,0.15146451511072406,-21.41181706007124
0.0004000000000000004,0.1514319873740045,-22.330249046364898
0.0004100000000000004,0.15138843143455824,-23.274084382745112
0.00042000000000000045,0.15133403753266317,-24.243234850799638
0.0004300000000000005,0.15126884919249017,-25.23760416617003
0.0004400000000000005,0.15119291799924478,-26.257096200734
0.00045000000000000053,0.15270732855269034,-27.301607993089803
0.00046000000000000056,0.16160223342793756,-28.369432202744
0.0004700000000000006,0.17632704801359403,-29.452325003446706
0.0004800000000000006,0.190234737193072,-30.765385083961974
0.0004900000000000006,0.20360881581715431,-32.28751437385119
0.0005000000000000007,0.21742338490099236,-33.81111791206426
0.0005100000000000007,0.2314553749217695,-35.371403614634374
0.0005200000000000007,0.24569863773345246,-36.96836938305465
0.0005300000000000007,0.2601519160125985,-38.602013635995625
0.0005400000000000008,0.2748123676249909,-40.27236809930286
0.0005500000000000008,0.28967713360398795,-41.97946313987333
0.0005600000000000008,0.3047433587617756,-43.72332470437475
0.0005700000000000008,0.3200081807851728,-45.503975053850375
0.0005800000000000009,0.33170262393570726,-47.32143500847217
0.0005900000000000009,0.335579241702097,-49.17198413557492
0.0006000000000000009,0.3353846601978546,-51.04583279924289
0.000610000000000001,0.33528287848082966,-52.936712076554535
0.000620000000000001,0.33518315907468876,-54.8464550739962
0.000630000000000001,0.3362119031477144,-56.77699788655846
0.000640000000000001,0.3458035491956393,-58.729312241113774
0.0006500000000000011,0.3627851323651591,-60.712361775256
0.0006600000000000011,0.37977512253815193,-62.737002842265426
0.0006700000000000011,0.3968937218812779,-64.80244724589863
0.0006800000000000011,0.41418710184205565,-66.90498348592448
0.0006900000000000012,0.43165069014288465,-69.04466918035439
0.0007000000000000012,0.4492812136881713,-71.22150265942894
0.0007100000000000012,0.4670757262322621,-73.43546095091007
0.0007200000000000012,0.48363757842137817,-74.66367886740962
0.0007300000000000013,0.5022909692179043,-75.43792605880627
0.0007400000000000013,0.5244296598326882,-76.75997367888797
0.0007500000000000013,0.5467461063318622,-78.0793544168157
0.0007600000000000013,0.5634790970682709,-79.39885216481478
0.0007700000000000014,0.5688456524113122,-80.72449251419988
0.0007800000000000014,0.5686338747081086,-82.07037725075637
0.0007900000000000014,0.5685453713545304,-83.44481321880804
0.0008000000000000014,0.5684513730430709,-84.84470554556943
0.0008100000000000015,0.5683146278349724,-86.26716294644629
0.0008200000000000015,0.5681367944524754,-87.71221288072812
0.0008300000000000015,0.5679182971992308,-89.1798269573989
0.0008400000000000016,0.5676593158083638,-90.66996273275124
0.0008500000000000016,0.5688386926727689,-92.18256247307644
0.0008600000000000016,0.5829703888027088,-93.7160658201837
0.0008700000000000016,0.6085229161647844,-95.25674412967822
0.0008800000000000017,0.6340392461144299,-96.7875137193191
0.0008900000000000017,0.6562661805294087,-99.12787593472495
0.0009000000000000017,0.6762546913748999,-102.1362165385178
0.0009100000000000017,0.6973938940931262,-105.01472040818749
0.0009200000000000018,0.718642928688576,-107.93124127811689
0.0009300000000000018,0.7399914290877986,-110.8852352612706
0.0009400000000000018,0.7614436070640693,-113.87642574354008
0.0009500000000000018,0.7829963204428817,-116.90470508489628
0.0009600000000000019,0.8046464430138647,-119.96996939481437
0.0009700000000000019,0.8263909015745893,-123.07210792345603
0.000980000000000002,0.841400271219322,-126.21100572281645
0.000990000000000002,0.8453521945723792,-129.3797587530592
0.001000000000000002,0.8451103222199629,-132.5638120011477
0.001010000000000002,0.8449476173822322,-135.75672294018665
0.001020000000000002,0.844750240825289,-138.9618283335921
0.001030000000000002,0.84437431741012,-142.18105784551915
0.001040000000000002,0.8556019499900651,-145.41407616226033
0.001050000000000002,0.8784372075702802,-148.67225340864118
0.0010600000000000021,0.901088438632565,-151.9727818379252
0.0010700000000000022,0.9237363319724153,-155.31522189218114
0.0010800000000000022,0.9464564943534921,-158.69352063261633
0.0010900000000000022,0.9692433564776854,-162.10764796885516
0.0011000000000000022,0.9920933466978759,-165.55748632467837
0.0011100000000000023,1.012079855532898,-166.8569848314175
0.0011200000000000023,1.0364033838699764,-167.1791995577462
0.0011300000000000023,1.0679550000278182,-168.68040910975142
0.0011400000000000023,1.0995414747921561,-170.16327939946433
0.0011500000000000024,1.1312520487266797,-171.634311920068
